,date,open,close,chage,vol,name
227,2020-02-25,22.1,22.2,0.45,'1,108,241','RaD Bank'
228,2020-02-24,22.6,22.1,-2.21,'1,280,234','RaD Bank'
229,2020-02-23,22.96,22.6,-0.96,'559,123','RaD Bank'
230,2020-02-20,23.16,22.82,-0.61,'1,687,345','RaD Bank'
231,2020-02-19,22.6,22.96,1.59,'1,086,396','RaD Bank'
232,2020-02-18,22.88,22.6,-0.44,'426,523','RaD Bank'
233,2020-02-17,22.74,22.7,0.44,'974,434','RaD Bank'
234,2020-02-16,22.6,22.6,0.0,'233,952','RaD Bank'
235,2020-02-13,22.62,22.6,-0.26,'1,078,100','RaD Bank'
236,2020-02-12,22.52,22.66,1.52,'2,329,640','RaD Bank'
237,2020-02-11,22.98,22.32,-2.11,'2,217,665','RaD Bank'
238,2020-02-10,22.9,22.8,-0.26,'826,036','RaD Bank'
239,2020-02-09,23.14,22.86,-0.87,'1,257,785','RaD Bank'
240,2020-03-19,19.96,20.0,-0.4,'5,543,462','SbA Bank'
241,2020-03-18,19.24,20.08,3.51,'1,916,904','SbA Bank'
242,2020-03-17,18.42,19.4,5.43,'2,114,082','SbA Bank'
243,2020-03-16,19.0,18.4,-5.15,'3,315,926','SbA Bank'
244,2020-03-15,19.84,19.4,1.15,'2,802,256','SbA Bank'
245,2020-03-12,19.0,19.18,-5.52,'3,153,956','SbA Bank'
246,2020-03-11,21.2,20.3,-3.33,'3,720,813','SbA Bank'
247,2020-03-10,21.3,21.0,2.84,'5,367,337','SbA Bank'
248,2020-03-09,20.42,20.42,-9.96,'5,247,217','SbA Bank'
249,2020-03-08,23.9,22.68,-10.0,'5,113,362','SbA Bank'
250,2020-03-05,26.05,25.2,-2.14,'2,138,708','SbA Bank'
251,2020-03-04,26.1,25.75,-4.1,'3,673,243','SbA Bank'
252,2020-03-03,26.1,26.85,4.88,'2,845,555','SbA Bank'
253,2020-03-02,26.2,25.6,-0.97,'2,334,132','SbA Bank'
254,2020-03-01,26.05,25.85,-3.72,'2,653,998','SbA Bank'
255,2020-02-27,26.6,26.85,-0.37,'2,817,651','SbA Bank'
256,2020-02-26,27.5,26.95,-3.23,'3,215,030','SbA Bank'
257,2020-02-25,27.2,27.85,1.64,'1,682,519','SbA Bank'
258,2020-02-24,27.95,27.4,-2.14,'1,332,895','SbA Bank'
259,2020-02-23,28.4,28.0,-1.75,'832,881','SbA Bank'
260,2020-02-20,28.65,28.5,0.0,'1,449,480','SbA Bank'
261,2020-02-19,28.1,28.5,1.79,'1,259,604','SbA Bank'
262,2020-02-18,28.1,28.0,-0.71,'600,306','SbA Bank'
263,2020-02-17,28.35,28.2,-0.18,'678,530','SbA Bank'
264,2020-02-16,28.3,28.25,-0.35,'456,764','SbA Bank'
265,2020-02-13,28.5,28.35,-0.7,'1,372,989','SbA Bank'
266,2020-02-12,28.0,28.55,1.96,'2,695,663','SbA Bank'
267,2020-02-11,28.0,28.0,0.0,'2,965,007','SbA Bank'
268,2020-02-10,27.8,28.0,1.08,'883,593','SbA Bank'
269,2020-02-09,28.45,27.7,-2.12,'1,420,948','SbA Bank'
270,2020-03-19,51.9,52.7,1.35,'15,499,547','ARi Bank'
271,2020-03-18,51.8,52.0,0.39,'12,228,733','ARi Bank'
272,2020-03-17,51.0,51.8,1.57,'9,816,888','ARi Bank'
